MSA,Pop_Total,Median_Rent,Median_Income,Median_Home_Value,wiki_url,wiki_thumb_url,Name
39780,65484,1119,59029,290400,"https://en.wikipedia.org/wiki/Red_Bluff,_California","https://en.wikipedia.org/wiki/Red_Bluff,_California#/media/File:Tehama_County_California_Incorporated_and_Unincorporated_areas_Red_Bluff_Highlighted.svg","Red Bluff, CA"
39820,181852,1232,68347,327500,"https://en.wikipedia.org/wiki/Redding,_California","https://en.wikipedia.org/wiki/Redding,_California#/media/File:Sundial_Bridge_at_Turtle_Bay_%28cropped%29.jpg","Redding, CA"
39860,47697,895,78338,254500,"https://en.wikipedia.org/wiki/Red_Wing,_Minnesota","https://en.wikipedia.org/wiki/Red_Wing,_Minnesota#/media/File:RedWingView.jpg","Red Wing, MN"
39900,490769,1400,81576,458700,"https://en.wikipedia.org/wiki/Reno,_Nevada","https://en.wikipedia.org/wiki/Reno,_Nevada#/media/File:Reno%2C_Nevada_%2816931715632%29.jpg","Reno, NV"
39940,66006,906,56594,291300,"https://en.wikipedia.org/wiki/Rexburg,_Idaho","https://en.wikipedia.org/wiki/Rexburg,_Idaho#/media/File:Rexburg%2C_Idaho_%281165480068%29.jpg","Rexburg, ID"
39980,66522,793,54854,119400,"https://en.wikipedia.org/wiki/Richmond,_Indiana","https://en.wikipedia.org/wiki/Richmond,_Indiana#/media/File:Main_Street%2C_Richmond%2C_IN_%2848500606486%29.jpg","Richmond, IN"
40060,1316145,1307,80877,299100,"https://en.wikipedia.org/wiki/Richmond,_Virginia","https://en.wikipedia.org/wiki/Richmond,_Virginia#/media/File:A_downtown_view_of_Richmond%2C_VA.jpg","Richmond, VA"
40080,107093,805,57096,184700,"https://en.wikipedia.org/wiki/Richmond,_Kentucky","https://en.wikipedia.org/wiki/Richmond,_Kentucky#/media/File:Madison_County%2C_Kentucky_courthouse.JPG","Richmond-Berea, KY"
40100,65716,670,35979,88300,"https://en.wikipedia.org/wiki/Starr_County,_Texas","https://en.wikipedia.org/wiki/Starr_County,_Texas#/media/File:Architect_Stanley_Bliss_designed_the_brick_Starr_County_Courthouse%2C_which_opened_in_1939_in_Rio_Grande_City%2C_Texas_LCCN2014631828.tif","Rio Grande City-Roma, TX"
40140,4610050,1643,81041,452400,https://en.wikipedia.org/wiki/Inland_Empire,https://en.wikipedia.org/wiki/Inland_Empire#/media/File:Joshua_tree_in_golden_hour_%2849623641996%29.jpg,"Riverside-San Bernardino-Ontario, CA"
40180,39402,819,60030,236700,"https://en.wikipedia.org/wiki/Riverton,_Wyoming","https://en.wikipedia.org/wiki/Riverton,_Wyoming#/media/File:Riverton_WY.jpg","Riverton, WY"
40220,314708,949,65687,221100,"https://en.wikipedia.org/wiki/Roanoke,_Virginia","https://en.wikipedia.org/wiki/Roanoke,_Virginia#/media/File:Roanoke_City_%28Virginia%29_from_Mill_Mountain_Star_at_Dusk.jpg","Roanoke, VA"
40260,66300,761,42846,97900,"https://en.wikipedia.org/wiki/Roanoke_Rapids,_North_Carolina","https://en.wikipedia.org/wiki/Roanoke_Rapids,_North_Carolina#/media/File:Roanoke_Rapids%2C_North_Carolina.jpg","Roanoke Rapids, NC"
40300,51672,841,75782,172900,"https://en.wikipedia.org/wiki/Rochelle,_Illinois","https://en.wikipedia.org/wiki/Rochelle,_Illinois#/media/File:Rochelle_Il_Sign1.jpg","Rochelle, IL"
40340,225911,1115,86788,266900,"https://en.wikipedia.org/wiki/Rochester,_Minnesota","https://en.wikipedia.org/wiki/Rochester,_Minnesota#/media/File:IBM_Rochester.jpg","Rochester, MN"
40380,1086859,1056,71349,175300,"https://en.wikipedia.org/wiki/Rochester,_New_York","https://en.wikipedia.org/wiki/Rochester,_New_York#/media/File:Downtown_Rochester%2C_NY_HDR_by_patrickashley.jpg","Rochester, NY"
40420,338050,941,63834,152800,"https://en.wikipedia.org/wiki/Rockford,_Illinois","https://en.wikipedia.org/wiki/Rockford,_Illinois#/media/File:Rockford_East_State_Street_Corridor_looking_west_from_3rd_Street.jpg","Rockford, IL"
40460,43149,720,42354,111900,"https://en.wikipedia.org/wiki/Rockingham,_North_Carolina","https://en.wikipedia.org/wiki/Rockingham,_North_Carolina#/media/File:Rockingham_mc_downtown.jpg","Rockingham, NC"
40530,24048,1076,58168,221500,"https://en.wikipedia.org/wiki/Rockport,_Texas","https://en.wikipedia.org/wiki/Rockport,_Texas#/media/File:Rockport%2C_Texas.jpg","Rockport, TX"
40540,42079,899,79375,240300,"https://en.wikipedia.org/wiki/Rock_Springs,_Wyoming","https://en.wikipedia.org/wiki/Rock_Springs,_Wyoming#/media/File:RockSpringsWY.jpg","Rock Springs, WY"
40580,144082,852,53553,141800,"https://en.wikipedia.org/wiki/Rocky_Mount,_North_Carolina","https://en.wikipedia.org/wiki/Rocky_Mount,_North_Carolina#/media/File:RM_CityLake.jpg","Rocky Mount, NC"
40620,44843,770,53242,174100,"https://en.wikipedia.org/wiki/Rolla,_Missouri","https://en.wikipedia.org/wiki/Rolla,_Missouri#/media/File:Old_Phelps_County_Courthouse.JPG","Rolla, MO"
40660,98541,890,57868,174000,"https://en.wikipedia.org/wiki/Rome,_Georgia","https://en.wikipedia.org/wiki/Rome,_Georgia#/media/File:Rome_GA_viewed_from_Myrtle_Hill_Cemetery%2C_Nov_2017.jpg","Rome, GA"
40700,111322,957,56440,262400,"https://en.wikipedia.org/wiki/Roseburg,_Oregon","https://en.wikipedia.org/wiki/Roseburg,_Oregon#/media/File:Roseburg%2C_Oregon.jpg","Roseburg, OR"
40740,64701,850,49673,133200,"https://en.wikipedia.org/wiki/Roswell,_New_Mexico","https://en.wikipedia.org/wiki/Roswell,_New_Mexico#/media/File:RoswellNM.jpg","Roswell, NM"
40760,20222,831,47919,195800,"https://en.wikipedia.org/wiki/Ruidoso,_New_Mexico","https://en.wikipedia.org/wiki/Ruidoso,_New_Mexico#/media/File:DowntownRuidosoNM.jpg","Ruidoso, NM"
40780,83817,776,52259,144100,"https://en.wikipedia.org/wiki/Russellville,_Arkansas","https://en.wikipedia.org/wiki/Russellville,_Arkansas#/media/File:DowntownRussellville.jpg","Russellville, AR"
40820,48323,817,37001,184300,"https://en.wikipedia.org/wiki/Ruston,_Louisiana","https://en.wikipedia.org/wiki/Ruston,_Louisiana#/media/File:Ruston%2C_LA%2C_City_Hall_IMG_3793.JPG","Ruston, LA"
40860,60585,891,62641,203500,"https://en.wikipedia.org/wiki/Rutland_County,_Vermont","https://en.wikipedia.org/wiki/Rutland_County,_Vermont#/media/File:RutlandVT_CourthouseAndBaptistChurch.jpg","Rutland, VT"
40900,2394673,1633,89227,511500,https://en.wikipedia.org/wiki/Sacramento_metropolitan_area,https://en.wikipedia.org/wiki/Sacramento_metropolitan_area#/media/File:Sacramento_metropolitan_area.jpg,"Sacramento-Roseville-Folsom, CA"
40940,38453,856,64089,178300,"https://en.wikipedia.org/wiki/Safford,_Arizona","https://en.wikipedia.org/wiki/Safford,_Arizona#/media/File:Safford%2C_Arizona.jpg","Safford, AZ"
40980,189821,876,56579,131100,"https://en.wikipedia.org/wiki/Saginaw,_Michigan","https://en.wikipedia.org/wiki/Saginaw,_Michigan#/media/File:Saginaw%2C_Michigan_Skyline_%282022%29.jpg","Saginaw, MI"
41060,199922,956,72564,238400,"https://en.wikipedia.org/wiki/St._Cloud,_Minnesota","https://en.wikipedia.org/wiki/St._Cloud,_Minnesota#/media/File:5th_Ave_Commercial_Bldgs_3.jpg","St. Cloud, MN"
41100,183297,1321,71976,417400,"https://en.wikipedia.org/wiki/St._George,_Utah","https://en.wikipedia.org/wiki/St._George,_Utah#/media/File:Overlook_of_St._George%2C_Utah.jpg","St. George, UT"
41140,121952,846,61030,152500,"https://en.wikipedia.org/wiki/Cameron,_Missouri","https://en.wikipedia.org/wiki/Cameron,_Missouri#/media/File:Cameron-town.jpg","St. Joseph, MO-KS"
41180,2813523,1033,75316,219000,https://en.wikipedia.org/wiki/Greater_St._Louis,https://en.wikipedia.org/wiki/Greater_St._Louis#/media/File:ISS-38_Night_image_of_St._Louis.jpg,"St. Louis, MO-IL"
41220,55105,1136,68104,213400,"https://en.wikipedia.org/wiki/St._Marys,_Georgia","https://en.wikipedia.org/wiki/St._Marys,_Georgia#/media/File:Montage_St_Marys_GA.JPG","St. Marys, GA"
41260,30886,707,61672,121900,"https://en.wikipedia.org/wiki/St._Marys,_Pennsylvania","https://en.wikipedia.org/wiki/St._Marys,_Pennsylvania#/media/File:St_Marys_City_Hall_Apr_10.JPG","St. Marys, PA"
41400,101723,696,55473,124400,"https://en.wikipedia.org/wiki/Salem,_Ohio","https://en.wikipedia.org/wiki/Salem,_Ohio#/media/File:Downtown_Salem%2C_Ohio.jpg","Salem, OH"
41420,433415,1227,72154,358700,"https://en.wikipedia.org/wiki/Salem,_Oregon","https://en.wikipedia.org/wiki/Salem,_Oregon#/media/File:Salem_Oregon_downtown.JPG","Salem, OR"
41460,59928,859,60896,161600,"https://en.wikipedia.org/wiki/Salina,_Kansas","https://en.wikipedia.org/wiki/Salina,_Kansas#/media/File:Salina_water_tower.jpg","Salina, KS"
41500,437609,1873,91043,683700,"https://en.wikipedia.org/wiki/Salinas,_California","https://en.wikipedia.org/wiki/Salinas,_California#/media/File:Monterey_County_Courthouse_2018_Salinas_CA_%281%29.jpg","Salinas, CA"
41540,421982,1154,72964,289000,https://en.wikipedia.org/wiki/ERROR,,"Salisbury, MD-DE"
41620,1254675,1386,90277,434300,https://en.wikipedia.org/wiki/Salt_Lake_City,https://en.wikipedia.org/wiki/Salt_Lake_City#/media/File:Salt_Lake_City%2C_August_2012_%287707261420%29_%28cropped%29.jpg,"Salt Lake City, UT"
41660,122229,1024,66832,177100,"https://en.wikipedia.org/wiki/San_Angelo,_Texas","https://en.wikipedia.org/wiki/San_Angelo,_Texas#/media/File:San_Angelo_September_2019_03_%28San_Angelo_City_Hall%29.jpg","San Angelo, TX"
41700,2570862,1219,70910,234900,https://en.wikipedia.org/wiki/Greater_San_Antonio,https://en.wikipedia.org/wiki/Greater_San_Antonio#/media/File:SA_Skyline_2020.jpg,"San Antonio-New Braunfels, TX"
41740,3289701,2011,96974,725200,"https://en.wikipedia.org/wiki/San_Diego_County,_California","https://en.wikipedia.org/wiki/San_Diego_County,_California#/media/File:FA18CHornetOverSanDiegoNov08.jpg","San Diego-Chula Vista-Carlsbad, CA"
41760,47976,995,61816,378200,"https://en.wikipedia.org/wiki/Sandpoint,_Idaho","https://en.wikipedia.org/wiki/Sandpoint,_Idaho#/media/File:Sandpoint_Idaho_from_Schweitzer.jpg","Sandpoint, ID"
41780,75299,884,65171,169400,"https://en.wikipedia.org/wiki/Sandusky,_Ohio","https://en.wikipedia.org/wiki/Sandusky,_Ohio#/media/File:City_of_Sandusky_Downtown.png","Sandusky, OH"
41820,63560,923,60941,186000,"https://en.wikipedia.org/wiki/Sanford,_North_Carolina","https://en.wikipedia.org/wiki/Sanford,_North_Carolina#/media/File:Lee_County_Courthouse_-_Sanford%2C_NC_1.jpg","Sanford, NC"
41860,4692242,2336,129315,1073300,https://en.wikipedia.org/wiki/San_Francisco_Bay_Area,https://en.wikipedia.org/wiki/San_Francisco_Bay_Area#/media/File:Painted_Ladies.jpg,"San Francisco-Oakland-Berkeley, CA"
41900,124504,503,19871,104900,"https://en.wikipedia.org/wiki/San_Germán,_Puerto_Rico","https://en.wikipedia.org/wiki/San_Germán,_Puerto_Rico#/media/File:San_Germ%C3%A1n%2C_Puerto_Rico_%2801%29.jpg","San Germán, PR"
41940,1981584,2697,151713,1282400,https://en.wikipedia.org/wiki/San_Francisco_Bay_Area,https://en.wikipedia.org/wiki/San_Francisco_Bay_Area#/media/File:Painted_Ladies.jpg,"San Jose-Sunnyvale-Santa Clara, CA"
41980,2073546,591,26853,134400,https://en.wikipedia.org/wiki/San_Juan–Caguas–Guaynabo_metropolitan_area,https://en.wikipedia.org/wiki/San_Juan–Caguas–Guaynabo_metropolitan_area#/media/File:Condado.jpg,"San Juan-Bayamón-Caguas, PR"
42020,281712,1800,90158,726700,"https://en.wikipedia.org/wiki/San_Luis_Obispo_County,_California","https://en.wikipedia.org/wiki/San_Luis_Obispo_County,_California#/media/File:Cerro_San_Luis.JPG","San Luis Obispo-Paso Robles, CA"
42100,268571,2094,104409,951300,"https://en.wikipedia.org/wiki/Santa_Cruz_County,_California","https://en.wikipedia.org/wiki/Santa_Cruz_County,_California#/media/File:Santa_Cruz%2C_California_-_Boardwalk.jpg","Santa Cruz-Watsonville, CA"
42140,154481,1252,70522,374200,"https://en.wikipedia.org/wiki/Santa_Fe,_New_Mexico","https://en.wikipedia.org/wiki/Santa_Fe,_New_Mexico#/media/File:Palace_of_the_Governors.jpg","Santa Fe, NM"
42180,20207,502,22680,104100,"https://en.wikipedia.org/wiki/Santa_Isabel,_Puerto_Rico","https://en.wikipedia.org/wiki/Santa_Isabel,_Puerto_Rico#/media/File:Jauca_2%2C_Santa_Isabel%2C_Puerto_Rico_-_panoramio.jpg","Santa Isabel, PR"
42200,445213,1964,92332,714800,"https://en.wikipedia.org/wiki/Santa_Barbara_County,_California","https://en.wikipedia.org/wiki/Santa_Barbara_County,_California#/media/File:Santa_Barbara_County_Courthouse.jpg","Santa Maria-Santa Barbara, CA"
42220,488436,2029,99266,748500,"https://en.wikipedia.org/wiki/Sonoma_County,_California","https://en.wikipedia.org/wiki/Sonoma_County,_California#/media/File:Sonoma_City_Hall.jpg","Santa Rosa-Petaluma, CA"
42300,36670,785,58408,142000,"https://en.wikipedia.org/wiki/Sault_Ste._Marie,_Michigan","https://en.wikipedia.org/wiki/Sault_Ste._Marie,_Michigan#/media/File:Soo_Michigan_skyline.JPG","Sault Ste. Marie, MI"
42340,406575,1266,70705,250000,"https://en.wikipedia.org/wiki/Savannah,_Georgia","https://en.wikipedia.org/wiki/Savannah,_Georgia#/media/File:Savannah.tif","Savannah, GA"
42380,60159,824,60650,169700,"https://en.wikipedia.org/wiki/Sayre,_Pennsylvania","https://en.wikipedia.org/wiki/Sayre,_Pennsylvania#/media/File:Sayre%2C_Pennsylvania_%284102791454%29.jpg","Sayre, PA"
42420,37880,875,59842,151100,"https://en.wikipedia.org/wiki/Scottsbluff,_Nebraska","https://en.wikipedia.org/wiki/Scottsbluff,_Nebraska#/media/File:Downtown_Scottsbluff%2C_NE.jpg","Scottsbluff, NE"
42460,52618,702,46748,126900,"https://en.wikipedia.org/wiki/Scottsboro,_Alabama","https://en.wikipedia.org/wiki/Scottsboro,_Alabama#/media/File:Jackson_County_Courthouse%2C_Scottsboro%2C_Alabama.jpg","Scottsboro, AL"
42500,24403,813,49343,137200,"https://en.wikipedia.org/wiki/Scottsburg,_Indiana","https://en.wikipedia.org/wiki/Scottsburg,_Indiana#/media/File:Scott_Co_IN_Courthouse.jpg","Scottsburg, IN"
42540,567287,909,62318,163500,https://en.wikipedia.org/wiki/Wilkes-Barre/Scranton_International_Airport,https://en.wikipedia.org/wiki/Wilkes-Barre/Scranton_International_Airport#/media/File:AVP_FAA_Diagram.pdf,"Scranton--Wilkes-Barre, PA"
42620,77118,793,51144,150700,"https://en.wikipedia.org/wiki/Searcy,_Arkansas","https://en.wikipedia.org/wiki/Searcy,_Arkansas#/media/File:White_County_Arkansas_Incorporated_and_Unincorporated_areas_Searcy_Highlighted_0563020.svg","Searcy, AR"
42660,4001701,1850,107206,628500,https://en.wikipedia.org/wiki/Seattle_metropolitan_area,https://en.wikipedia.org/wiki/Seattle_metropolitan_area#/media/File:Map_of_Seattle%E2%80%93Tacoma%E2%80%93Bellevue_MSA_and_Seattle%E2%80%93Tacoma%E2%80%93Olympia_CSA.svg,"Seattle-Tacoma-Bellevue, WA"
42680,160986,1183,67543,284400,"https://en.wikipedia.org/wiki/Indian_River_County,_Florida","https://en.wikipedia.org/wiki/Indian_River_County,_Florida#/media/File:Indian_River_County_%28Vero_Beach%29.JPG","Sebastian-Vero Beach, FL"
42700,102339,919,53679,155900,"https://en.wikipedia.org/wiki/Highlands_County,_Florida","https://en.wikipedia.org/wiki/Highlands_County,_Florida#/media/File:Highlands_Courthouse.jpg","Sebring-Avon Park, FL"
42740,43059,838,57581,150000,"https://en.wikipedia.org/wiki/Sedalia,_Missouri","https://en.wikipedia.org/wiki/Sedalia,_Missouri#/media/File:KDRO-KPOW.JPG","Sedalia, MO"
42780,39797,849,65914,197300,"https://en.wikipedia.org/wiki/Selinsgrove,_Pennsylvania","https://en.wikipedia.org/wiki/Selinsgrove,_Pennsylvania#/media/File:Selinsgrove%2C_Pennsylvania.jpg","Selinsgrove, PA"
42820,38326,726,37180,91600,"https://en.wikipedia.org/wiki/Selma,_Alabama","https://en.wikipedia.org/wiki/Selma,_Alabama#/media/File:St._James_Hotel%2C_Selma%2C_Alabama_Highsmith.jpg","Selma, AL"
42860,78775,852,56710,192800,"https://en.wikipedia.org/wiki/Seneca,_South_Carolina","https://en.wikipedia.org/wiki/Seneca,_South_Carolina#/media/File:Seneca_South_Carolina_city_hall.JPG","Seneca, SC"
42900,33651,871,64050,132000,"https://en.wikipedia.org/wiki/Seneca_Falls,_New_York","https://en.wikipedia.org/wiki/Seneca_Falls,_New_York#/media/File:SF_Seneca_Can..jpg","Seneca Falls, NY"
42940,98455,968,60103,239800,"https://en.wikipedia.org/wiki/Sevierville,_Tennessee","https://en.wikipedia.org/wiki/Sevierville,_Tennessee#/media/File:Sevier_County_Courthouse.jpg","Sevierville, TN"
42980,46212,905,65609,161300,"https://en.wikipedia.org/wiki/Seymour,_Indiana","https://en.wikipedia.org/wiki/Seymour,_Indiana#/media/File:LynnHotel.png","Seymour, IN"
43020,45127,727,65222,164700,"https://en.wikipedia.org/wiki/Shawano,_Wisconsin","https://en.wikipedia.org/wiki/Shawano,_Wisconsin#/media/File:ShawanoWisconsinMainStreetHistoricDistrict1WIS22.jpg","Shawano, WI"
43060,72734,848,58270,147000,"https://en.wikipedia.org/wiki/Shawnee,_Oklahoma","https://en.wikipedia.org/wiki/Shawnee,_Oklahoma#/media/File:City_Hall%2C_Shawnee%2C_Oklahoma.jpg","Shawnee, OK"
43100,117741,863,68969,198900,"https://en.wikipedia.org/wiki/Sheboygan,_Wisconsin","https://en.wikipedia.org/wiki/Sheboygan,_Wisconsin#/media/File:Sheboygan_City_Hall_2019.jpg","Sheboygan, WI"
43140,99527,794,50723,155000,"https://en.wikipedia.org/wiki/Shelby,_North_Carolina","https://en.wikipedia.org/wiki/Shelby,_North_Carolina#/media/File:Old_Cleveland_County_Courthouse_2009.JPG","Shelby, NC"
43180,50533,863,59955,221200,"https://en.wikipedia.org/wiki/Shelbyville,_Tennessee","https://en.wikipedia.org/wiki/Shelbyville,_Tennessee#/media/File:Shelbyville_Tennessee.JPG","Shelbyville, TN"
43220,66053,1137,74388,340300,"https://en.wikipedia.org/wiki/Shelton,_Washington","https://en.wikipedia.org/wiki/Shelton,_Washington#/media/File:Mason_County_Courthouse_-_Shelton_Washington.jpg","Shelton, WA"
43260,31176,919,68898,342400,"https://en.wikipedia.org/wiki/Sheridan,_Wyoming","https://en.wikipedia.org/wiki/Sheridan,_Wyoming#/media/File:Sheridan1.jpg","Sheridan, WY"
43300,137008,1096,66608,206900,https://en.wikipedia.org/wiki/Sherman–Denison_metropolitan_area,https://en.wikipedia.org/wiki/Sherman–Denison_metropolitan_area#/media/File:Shermancourthouse1.jpg,"Sherman-Denison, TX"
43320,107110,800,50335,165600,"https://en.wikipedia.org/wiki/Show_Low,_Arizona","https://en.wikipedia.org/wiki/Show_Low,_Arizona#/media/File:ShowLow_AZ_from_northwest.jpg","Show Low, AZ"
43340,391957,956,53053,176700,https://en.wikipedia.org/wiki/Shreveport–Bossier_City_metropolitan_area,https://en.wikipedia.org/wiki/Shreveport–Bossier_City_metropolitan_area#/media/File:Shreveport_LA%2C_USA_-_panoramio_%286%29.jpg,"Shreveport-Bossier City, LA"
43380,48145,865,73502,174200,"https://en.wikipedia.org/wiki/Sidney,_Ohio","https://en.wikipedia.org/wiki/Sidney,_Ohio#/media/File:Sidney-ohio-downtown.jpg","Sidney, OH"
43420,125504,893,58421,183000,"https://en.wikipedia.org/wiki/Cochise_County,_Arizona","https://en.wikipedia.org/wiki/Cochise_County,_Arizona#/media/File:Cochise_County_courthouse%2C_Bisbee%2C_Arizona.jpg","Sierra Vista-Douglas, AZ"
43460,38055,798,54621,132800,"https://en.wikipedia.org/wiki/Sikeston,_Missouri","https://en.wikipedia.org/wiki/Sikeston,_Missouri#/media/File:Sikeston-downtown-area-mo.jpg","Sikeston, MO"
43500,28006,802,44895,153900,"https://en.wikipedia.org/wiki/Silver_City,_New_Mexico","https://en.wikipedia.org/wiki/Silver_City,_New_Mexico#/media/File:Overlooking_downtown_Silver_City_from_Boston_Hill.jpg","Silver City, NM"
43580,149113,924,69065,163700,"https://en.wikipedia.org/wiki/Sioux_City,_Iowa","https://en.wikipedia.org/wiki/Sioux_City,_Iowa#/media/File:Sioux_City%2C_Iowa_%282022%29.jpg","Sioux City, IA-NE-SD"
43620,277944,961,78552,255400,"https://en.wikipedia.org/wiki/Sioux_Falls,_South_Dakota","https://en.wikipedia.org/wiki/Sioux_Falls,_South_Dakota#/media/File:Downtown_and_Falls_Park_03-16-24.jpg","Sioux Falls, SD"
43660,16883,1025,58932,109400,"https://en.wikipedia.org/wiki/Snyder,_Texas","https://en.wikipedia.org/wiki/Snyder,_Texas#/media/File:Downtown_Snyder%2C_TX_IMG_4585.JPG","Snyder, TX"
43700,65145,810,48768,140400,"https://en.wikipedia.org/wiki/Somerset,_Kentucky","https://en.wikipedia.org/wiki/Somerset,_Kentucky#/media/File:South_Courthouse_Square_in_Somerset.jpg","Somerset, KY"
43740,73802,704,57357,124500,"https://en.wikipedia.org/wiki/Somerset_County,_Pennsylvania","https://en.wikipedia.org/wiki/Somerset_County,_Pennsylvania#/media/File:Somerset_County_Courthouse_Pa_2012.jpg","Somerset, PA"
43760,54993,1129,70432,377700,"https://en.wikipedia.org/wiki/Sonora,_California","https://en.wikipedia.org/wiki/Sonora,_California#/media/File:Tuolumne_County_Courthouse.jpg","Sonora, CA"
43780,323992,958,62448,168300,https://en.wikipedia.org/wiki/South_Bend–Mishawaka_metropolitan_area,https://en.wikipedia.org/wiki/South_Bend–Mishawaka_metropolitan_area#/media/File:Downtown_South_Bend.jpg,"South Bend-Mishawaka, IN-MI"
43900,330119,960,61955,195800,"https://en.wikipedia.org/wiki/Spartanburg,_South_Carolina","https://en.wikipedia.org/wiki/Spartanburg,_South_Carolina#/media/File:SpartanburgSCMon.png","Spartanburg, SC"
43940,26047,888,62977,267900,"https://en.wikipedia.org/wiki/Spearfish,_South_Dakota","https://en.wikipedia.org/wiki/Spearfish,_South_Dakota#/media/File:Spearfish_historic_commercial_district%2C_Lawrence_County%2C_SD.jpg","Spearfish, SD"
43980,16423,752,61756,151400,"https://en.wikipedia.org/wiki/Spencer,_Iowa","https://en.wikipedia.org/wiki/Spencer,_Iowa#/media/File:Clay_County_Iowa_Incorporated_and_Unincorporated_areas_Spencer_Highlighted.svg","Spencer, IA"
44020,17692,902,72446,236100,"https://en.wikipedia.org/wiki/Spirit_Lake,_Iowa","https://en.wikipedia.org/wiki/Spirit_Lake,_Iowa#/media/File:Spirit_Lake%2C_Iowa.jpg","Spirit Lake, IA"
44060,585485,1112,69752,326800,"https://en.wikipedia.org/wiki/Spokane,_Washington","https://en.wikipedia.org/wiki/Spokane,_Washington#/media/File:Spokane_aerial%2C_May_2023_%28cropped%29.png","Spokane-Spokane Valley, WA"
44100,208406,921,72445,163400,"https://en.wikipedia.org/wiki/Springfield,_Illinois","https://en.wikipedia.org/wiki/Springfield,_Illinois#/media/File:Illinois_State_Capitol_distance.jpg","Springfield, IL"
44140,689486,1095,70547,278900,"https://en.wikipedia.org/wiki/Springfield,_Massachusetts","https://en.wikipedia.org/wiki/Springfield,_Massachusetts#/media/File:Springfield-MA.jpg","Springfield, MA"
44180,477056,881,58291,191500,"https://en.wikipedia.org/wiki/Springfield,_Missouri","https://en.wikipedia.org/wiki/Springfield,_Missouri#/media/File:Downtown_Springfield%2C_MO_and_Hammons_Field.jpg","Springfield, MO"
44220,135877,820,58954,144900,"https://en.wikipedia.org/wiki/Springfield,_Ohio","https://en.wikipedia.org/wiki/Springfield,_Ohio#/media/File:Spfld_RodHat_Heritage.jpg","Springfield, OH"
44260,61330,861,45358,182000,"https://en.wikipedia.org/wiki/Starkville,_Mississippi","https://en.wikipedia.org/wiki/Starkville,_Mississippi#/media/File:The_Cotton_District_-_Starkville%2C_MS.jpg","Starkville, MS"
44300,158665,1118,70087,289800,"https://en.wikipedia.org/wiki/State_College,_Pennsylvania","https://en.wikipedia.org/wiki/State_College,_Pennsylvania#/media/File:Penn_State_Campus.jpg","State College, PA"
44340,79829,931,53675,172500,"https://en.wikipedia.org/wiki/Statesboro,_Georgia","https://en.wikipedia.org/wiki/Statesboro,_Georgia#/media/File:Statesboro.jpg","Statesboro, GA"
44420,125355,974,67711,250600,"https://en.wikipedia.org/wiki/Staunton,_Virginia","https://en.wikipedia.org/wiki/Staunton,_Virginia#/media/File:Staunton%2C_Virginia_%286262526642%29.jpg","Staunton, VA"
44460,24944,1721,95144,691800,"https://en.wikipedia.org/wiki/Steamboat_Springs,_Colorado","https://en.wikipedia.org/wiki/Steamboat_Springs,_Colorado#/media/File:Steamboat_Springs_downtown.jpg","Steamboat Springs, CO"
44500,42788,1070,59654,219600,"https://en.wikipedia.org/wiki/Stephenville,_Texas","https://en.wikipedia.org/wiki/Stephenville,_Texas#/media/File:Stephenville_Texas_City_Hall_2017.jpg","Stephenville, TX"
44540,21302,854,54864,203100,"https://en.wikipedia.org/wiki/Sterling,_Colorado","https://en.wikipedia.org/wiki/Sterling,_Colorado#/media/File:Sterling_CO_main_street.jpg","Sterling, CO"
44580,55569,785,62828,122200,"https://en.wikipedia.org/wiki/Sterling,_Illinois","https://en.wikipedia.org/wiki/Sterling,_Illinois#/media/File:SterlingIllinois1.jpg","Sterling, IL"
44620,70281,876,71301,214700,"https://en.wikipedia.org/wiki/Stevens_Point,_Wisconsin","https://en.wikipedia.org/wiki/Stevens_Point,_Wisconsin#/media/File:Matthias_Mitchell_public_square_Stevens_Point.jpg","Stevens Point, WI"
44660,82058,899,46658,196100,"https://en.wikipedia.org/wiki/Stillwater,_Oklahoma","https://en.wikipedia.org/wiki/Stillwater,_Oklahoma#/media/File:Downtown_Stillwater.JPG","Stillwater, OK"
44700,779445,1542,82837,462000,"https://en.wikipedia.org/wiki/Stockton,_California","https://en.wikipedia.org/wiki/Stockton,_California#/media/File:Downtown_Stockton_California.jpg","Stockton, CA"
44740,20687,781,62662,138100,"https://en.wikipedia.org/wiki/Storm_Lake,_Iowa","https://en.wikipedia.org/wiki/Storm_Lake,_Iowa#/media/File:Buena_Vista_County_Courthouse%2C_Storm_Lake%2C_Iowa.jpg","Storm Lake, IA"
44780,60887,811,62281,152800,"https://en.wikipedia.org/wiki/Sturgis,_Michigan","https://en.wikipedia.org/wiki/Sturgis,_Michigan#/media/File:Sturgis%2C_Michigan_%287973794620%29.jpg","Sturgis, MI"
44860,37008,958,63766,172800,"https://en.wikipedia.org/wiki/Sulphur_Springs,_Texas","https://en.wikipedia.org/wiki/Sulphur_Springs,_Texas#/media/File:Sulphur_Springs_September_2015_1_%28Courthouse_Square%29.jpg","Sulphur Springs, TX"
44900,24902,753,43556,86400,"https://en.wikipedia.org/wiki/Chattooga_County,_Georgia","https://en.wikipedia.org/wiki/Chattooga_County,_Georgia#/media/File:Courthouse_at_Summerville%2C_GA_001.jpg","Summerville, GA"
